Ticker,Avg Return,Expected Return,Beta,20-Year Risk adj,Market Cap,Sector
EVT,0.0702030248000367,0.11556599999999999,1.238,4.441723732371787,1731629184,Financial Services
EVTC,0.039653950713884445,0.11140499999999999,1.165,4.169245035013042,2139680384,Technology
EVV,0.01689231922013623,0.083703,0.679,2.3262035034395456,1123683072,Financial Services
EW,0.20776466123084614,0.10827,1.11,3.966641665991405,56246681600,Healthcare
EWBC,0.09037881932097402,0.12075299999999999,1.329,4.78940486392084,9979336704,Financial Services
EXAS,0.10555625872374108,0.11699099999999998,1.263,4.536247900541347,8209739776,Healthcare
EXC,0.06848658272457286,0.078516,0.588,1.9095432918644843,34701041664,Utilities
EXEL,0.1999578215228459,0.076863,0.559,1.7635401729898166,6562831360,Healthcare
EXK,-0.03726646820589152,0.14697299999999996,1.789,6.771626656074,853196288,Basic Materials
EXLS,0.18470762290620146,0.10302599999999999,1.018,3.6304079061375174,5053446144,Technology
EXP,0.09017259352432516,0.12075299999999999,1.329,4.78940486392084,7279405568,Basic Materials
EXPD,0.12170004166593351,0.10080299999999999,0.979,3.4879382866508832,17796339712,Industrials
EXPE,0.05618212153049651,0.14708699999999997,1.791,6.78131366472508,16513835008,Consumer Cyclical
EXPO,0.1896851757088216,0.082449,0.657,2.2302014519578828,4845094400,Industrials
EXR,0.1419250757593582,0.091455,0.815,2.8763579856634682,34333972480,Real Estate
EXTR,0.12161565250453332,0.14663099999999998,1.783,6.742631137963474,1736105216,Technology
EYPT,-0.14435922220000552,0.136371,1.603,5.91561855062384,455738496,Healthcare
EZPW,-0.011299980388943753,0.105078,1.054,3.7617904972643004,561511360,Financial Services
F,0.002849154347998928,0.137625,1.625,6.012506842309042,48597491712,Consumer Cyclical
FAF,0.09180253789507753,0.11881499999999999,1.295,4.658297570740368,5554420224,Financial Services
FAM,-0.0140027181849246,0.09003,0.79,2.7794715777906442,64105024,Financial Services
FANG,0.09165997183707075,0.15272999999999998,1.89,7.2749494802125785,35524341760,Energy
FANH,-0.10143004321544857,0.053321999999999994,0.146,-4.009469220610302,115679016,Financial Services
FARM,-0.18462946257087154,0.145947,1.771,6.684932941547547,58689468,Consumer Defensive
FARO,-0.10471242483175858,0.12018299999999998,1.319,4.7506829073445624,306526176,Technology
FAST,0.12149516458592169,0.10251299999999999,1.009,3.5975570836184354,36259401728,Industrials
FATE,-0.06624956049294217,0.153528,1.904,7.347074343968039,371661504,Healthcare
FAX,-0.01346279692051977,0.083076,0.668,2.2785226118721127,656394432,Financial Services
FBIN,0.06876991767430574,0.13768199999999997,1.626,6.016936940859207,8188922368,Industrials
FBIO,-0.23858366354716842,0.140247,1.671,6.21870359880098,34292328,Healthcare
FBIZ,0.059014355764810844,0.09134099999999999,0.813,2.8686590060101276,296155616,Financial Services
FBMS,0.06547130517981148,0.09698399999999999,0.912,3.241586819864528,773911616,Financial Services
FBNC,0.06996206723657039,0.10410899999999998,1.037,3.699742883054555,1283686912,Financial Services
FBP,0.13379602255522638,0.10952399999999998,1.132,4.047465946844831,2984036352,Financial Services
FC,0.05803318473192021,0.116193,1.249,4.4832295277426795,487392864,Consumer Defensive
FCAP,0.050666375463503055,0.08125199999999999,0.636,2.1360168395300967,95569904,Financial Services
FCBC,0.12418190980825372,0.07407,0.51,1.496549602487642,656871808,Financial Services
FCCO,0.06890109581840753,0.06962399999999999,0.432,0.9973721048531647,135033312,Financial Services
FCEL,-0.465521001878639,0.246438,3.534,22.216398248012943,317265120,Industrials
FCF,0.06722166032724908,0.093336,0.848,3.002250299626885,1392262144,Financial Services
FCFS,0.07165537750219175,0.08148,0.64,2.1541635495418916,4811075072,Financial Services
FCN,0.19419350893126608,0.049731,0.083,-9.300943071422244,7826698752,Industrials
FCNCA,0.21449697392684763,0.09287999999999999,0.84,2.971916067406323,24211935232,Financial Services
FCO,0.008789693423764788,0.08016899999999999,0.617,2.048382323702263,78852568,Financial Services
FCT,0.02331261445564836,0.078516,0.588,1.9095432918644843,263731504,Financial Services
FCX,0.03990969266259192,0.15683399999999997,1.962,7.65232111663138,69411192832,Basic Materials
FDBC,0.10832380498339078,0.082734,0.662,2.2522476566790206,246062832,Financial Services
FDP,-0.02135250330307481,0.071277,0.461,1.1960766187163985,1052802432,Consumer Defensive
FDS,0.14488043495063385,0.08712299999999999,0.739,2.5766546399130252,15818056704,Financial Services
FDUS,0.07787001249162451,0.12633899999999998,1.427,5.17677547482127,613719488,Financial Services
FDX,0.07875520924536938,0.111576,1.168,4.180353243413519,72709554176,Industrials
FE,0.045077464421033886,0.07281599999999999,0.488,1.3664488526572465,22174631936,Utilities
FEIM,-0.01850181903314352,0.06842699999999999,0.411,0.8412884065342852,85480936,Technology
FELE,0.10138570292721694,0.10028999999999999,0.97,3.454997092326166,4438915584,Industrials
FENG,-0.2485292301621178,0.07800299999999999,0.579,1.8650579608454882,32789484,Communication Services
FER,0.06463223947323993,0.098295,0.935,3.3264983840699758,28685225984,Industrials
FERG,0.151150942787732,0.114312,1.216,4.359089414001254,39017787392,Industrials
FET,-0.3136394237798783,0.18550499999999998,2.465,10.812877207686796,205260608,Energy
FF,-0.03845360457696656,0.076692,0.556,1.7479746721966294,224942848,Basic Materials
FFA,0.08811155867185572,0.10604699999999999,1.071,3.823880786167454,393765600,Financial Services
FFBC,0.052710240789870966,0.10239899999999999,1.007,3.590255454452678,2078159872,Financial Services
FFC,0.024617409298202553,0.09812399999999999,0.932,3.3154474908972564,704360896,Financial Services
FFIC,-0.02277509866649574,0.090258,0.794,2.7950723652435476,362779872,Financial Services
FFIN,0.07804673070720702,0.09191099999999999,0.823,2.9070701929879363,4142388736,Financial Services
FFIV,0.0457426750832175,0.107358,1.094,3.908005486083539,10034271232,Technology
FFNW,0.08320385192723823,0.074697,0.521,1.5590308272899907,190277472,Financial Services
FGBI,0.01215363168381467,0.065634,0.362,0.42575146586460966,113917816,Financial Services
FGF,-0.19552522400129324,0.111519,1.167,4.176649759966166,27344976,Financial Services
FHI,0.04440107687483463,0.10969499999999999,1.135,4.058507999797618,2751157504,Financial Services
FHN,0.04560082845692981,0.09801,0.93,3.3080764196549497,8093645824,Financial Services
FI,0.17817146768161063,0.097896,0.928,3.300702215613884,87772790784,Technology
FIBK,0.02293209614955094,0.09173999999999999,0.82,2.895568557150961,2794056960,Financial Services
FICO,0.37426475236603807,0.119499,1.307,4.704395523951707,36510601216,Technology
FIS,0.04190681372329408,0.10547699999999999,1.061,3.7873502054048718,41513009152,Technology
FISI,0.0004955438510134691,0.097611,0.923,3.2822525132780784,278353152,Financial Services
FITB,0.07637675608480832,0.11653499999999999,1.255,4.505924711260981,24523012096,Financial Services
FITBI,0.03703671818305865,0.11653499999999999,1.255,4.505924711260981,17813760000,Financial Services
FIVE,0.11071094228683176,0.11191799999999999,1.174,4.202590128064832,6091954176,Consumer Cyclical
FIVN,0.20113138559693966,0.09117,0.81,2.857094363706442,3190358784,Technology
FIX,0.36109467624033553,0.111006,1.158,4.1433515498322615,11285619712,Industrials
FIZZ,0.2090549182653536,0.088947,0.771,2.704800769794791,4749185024,Consumer Defensive
FKWL,0.07580256849265621,0.04956,0.08,-9.757064731398463,41598580,Technology
FL,-0.04720937093744215,0.127935,1.455,5.290345097185979,2417203456,Consumer Cyclical
FLC,0.02762453234782214,0.095217,0.881,3.1263178872965476,160616448,Financial Services
FLEX,0.13495257779668246,0.109467,1.131,4.043786430070516,11712873472,Technology
FLIC,-0.033233233625983294,0.08222099999999999,0.653,2.212463104224482,220432624,Financial Services
FLL,0.13897158356844352,0.154155,1.915,7.404162290353277,175611616,Consumer Cyclical
FLNT,-0.18465293886170453,0.17706899999999998,2.317,9.77649043305519,45763008,Communication Services
FLO,0.03217297141992237,0.066204,0.372,0.5173744628572746,4719023616,Consumer Defensive
FLR,-0.04484881085507031,0.16105199999999997,2.036,8.057505422452966,7369772544,Industrials
FLS,-0.03229485613490668,0.128049,1.457,5.298510420312871,6299643904,Industrials
FLUT,0.10741767757104626,0.11567999999999999,1.24,4.4492605966448355,32467236864,Consumer Cyclical
FLWS,0.05349473311106068,0.13984799999999997,1.664,6.187002960354797,605502208,Consumer Cyclical
FLXS,0.011080181644792075,0.07464,0.52,1.553416698353977,157834048,Consumer Cyclical
FMAO,0.08743733563019118,0.080967,0.631,2.1131894874051658,311541408,Financial Services
FMBH,0.06634214466967814,0.095103,0.879,3.11884242657475,763725696,Financial Services
FMC,0.003788381888242709,0.095331,0.883,3.1337882339669147,7124611584,Basic Materials
FMN,0.010037596262151727,0.074241,0.513,1.5137506893566137,130733392,Financial Services
FMNB,0.059859361502105024,0.094704,0.872,3.0926367469280143,450974304,Financial Services
FMS,-0.04081791965873416,0.09447599999999999,0.868,3.077631957506477,11273493504,Healthcare
FMX,0.024191829548450894,0.066717,0.381,0.596601086442402,189914038272,Consumer Defensive
FMY,0.016245910673850172,0.062841,0.313,-0.09014548261133173,50262524,Financial Services
FN,0.28266211494142723,0.101601,0.993,3.5391227091107513,8914128896,Technology
FNB,0.03624155255506878,0.10285499999999999,1.015,3.6194586482117894,4766727168,Financial Services
FNCB,0.013973745633816259,0.063924,0.332,0.12472746139445728,126890432,Financial Services
FNF,0.12681160131581537,0.12377399999999998,1.382,4.997038799283306,13426916352,Financial Services
FNLC,0.0731271379338907,0.077262,0.566,1.7995078724479612,269948768,Financial Services
FNV,0.09203237785458662,0.08227799999999999,0.654,2.216906272946431,23187793920,Basic Materials
FNWD,5.723847580241248e-05,0.076407,0.551,1.7218248594035113,105471816,Financial Services
FOLD,0.13075251810487676,0.086781,0.733,2.5522524106874704,2935332096,Healthcare
FONR,0.030214079596659227,0.11385599999999998,1.208,4.329158582066416,101810176,Healthcare
FOR,0.05191072480522485,0.146289,1.777,6.713733427649601,1596515200,Real Estate
FORD,-0.10187990164037486,0.06609,0.37,0.4993617615857779,4225704,Consumer Cyclical
FORM,0.22369719106021857,0.107985,1.105,3.948306040993294,4601647104,Technology
FORR,-0.06671794930775199,0.097611,0.923,3.2822525132780784,322908288,Industrials
FORTY,0.1124078390769081,0.07167599999999999,0.468,1.2414901612576728,1103954432,Technology
FOSL,-0.34568176428623953,0.168234,2.162,8.79106585231792,79399800,Consumer Cyclical
FOXF,0.10913316882936974,0.142413,1.709,6.392880453008043,1989651456,Consumer Cyclical
FPAY,-0.17412514756794828,0.12029699999999999,1.321,4.758416320792117,26762796,Industrials
FPI,0.023375473196350915,0.08735099999999998,0.743,2.5928532293678925,563808832,Real Estate
FR,0.11942563747736101,0.10661699999999999,1.081,3.8604363665625674,6408690688,Real Estate
FRA,0.038338260568931304,0.08011199999999999,0.616,2.0437010053019202,459075552,Financial Services
FRAF,0.060722163758579306,0.063582,0.326,0.059131731239867154,124178528,Financial Services
FRBA,0.07673486817043296,0.09858,0.94,3.3449019069146564,307393696,Financial Services
FRD,0.0731135044769462,0.121665,1.345,4.85165120509204,109563688,Basic Materials
FRME,0.061973979099655185,0.106446,1.078,3.849466720372381,1893400064,Financial Services
FRO,0.10342252586461997,0.049845,0.085,-9.014575169500256,5848306688,Energy
FRPH,0.1000439843992853,0.07578,0.54,1.6633464329126608,542070016,Real Estate
FRST,0.01516053422593,0.08963099999999999,0.783,2.752072886396847,244462672,Financial Services
FRT,0.006715557723973253,0.11499599999999999,1.228,4.4041020211532125,8385973248,Real Estate
FSBW,0.15831640409686032,0.098352,0.936,3.330180527851985,265299568,Financial Services
FSFG,0.1096217951966747,0.087009,0.737,2.5685346462815835,119766984,Financial Services
FSI,0.09166638910797387,0.135915,1.595,5.8806552072389335,22659910,Basic Materials
FSK,0.012864595026403025,0.11887199999999999,1.296,4.662131983425734,5511698432,Financial Services
FSLR,0.13783190325129757,0.12924599999999997,1.478,5.384687074592928,26751686656,Technology
FSM,-0.008409102147224345,0.13694099999999998,1.613,5.959523304483753,1498945664,Basic Materials
FSP,-0.1464985787456734,0.09242399999999999,0.832,2.941468266697101,156179296,Real Estate
FSS,0.20612283828233902,0.10114499999999998,0.985,3.509882107451206,5105607680,Industrials
FSTR,-0.08466007482326843,0.097326,0.918,3.263781598112572,235280992,Industrials
FT,0.03850549493725142,0.08854799999999999,0.764,2.6770385550407783,171399568,Financial Services
FTEK,-0.15556971678935838,0.275907,4.051,31.429235621136733,32208416,Industrials
FTF,0.0010149631916696045,0.075438,0.534,1.6308734737869897,256978352,Financial Services
FTFT,-0.26558368574856983,0.09806699999999999,0.931,3.3117623422790174,9852802,Technology
FTI,-0.03715566866791664,0.135687,1.591,5.863226533026195,11175156736,Energy
FTK,-0.31179731734564287,0.10638899999999998,1.077,3.845810760831349,133752176,Energy
FTLF,0.5094319735669339,0.099948,0.964,3.433016841011032,151741920,Consumer Defensive
FTNT,0.28784902244261046,0.100632,0.976,3.4769614940287865,45866835968,Technology
FTS,0.060838898528667196,0.055659,0.187,-2.4453913852476865,19286894592,Utilities
FUL,0.05314474759209742,0.128961,1.473,5.364095099096295,4160296192,Basic Materials
FULT,0.056525146148782346,0.08871899999999999,0.767,2.688954079067692,3029955840,Financial Services
FUN,0.03580656268906979,0.12822,1.46,5.3107719577986465,2751741184,Consumer Cyclical
FUNC,0.096330625478388,0.090315,0.795,2.79896640745764,134236048,Financial Services
FUND,0.0458720997884714,0.106845,1.085,3.875066899187211,220571536,Financial Services
FURY,-0.07848181057235792,0.125541,1.413,5.120498839182017,58814048,Basic Materials
FUSB,0.01986821218942869,0.097326,0.918,3.263781598112572,53371540,Financial Services
FWONA,0.10358088758997375,0.106902,1.086,3.8787253448072074,16757618688,Communication Services
FWRD,-0.07274055094910414,0.10137299999999999,0.989,3.524504753166116,525595360,Industrials
FXNC,0.08310094982071337,0.07492499999999999,0.525,1.5813595584380091,95227704,Financial Services
G,0.06877307966096802,0.108954,1.122,4.0106960670577925,5757528576,Technology
GAB,0.04371663427394923,0.09692699999999999,0.911,3.237884406568558,1588804224,Financial Services
GABC,0.08581224117011721,0.08011199999999999,0.616,2.0437010053019202,1042752896,Financial Services
GAIA,-0.06531995714905892,0.07977,0.61,2.0154606669798114,100583336,Communication Services
GAIN,0.13806563664863147,0.118416,1.288,4.63149209728669,516576896,Financial Services
GALT,-0.1699480316691877,0.08227799999999999,0.654,2.216906272946431,136725824,Healthcare
GAM,0.07971950076209411,0.09875099999999999,0.943,3.3559356351776617,1172653056,Financial Services
GASS,-0.041238462633995665,0.09287999999999999,0.84,2.971916067406323,267636976,Industrials
GATX,0.09599338852374473,0.10245599999999999,1.008,3.593906346452099,4685899776,Industrials
GAU,-0.02779161758264226,0.103596,1.028,3.6669009140011184,438288704,Basic Materials
GBCI,0.05310207623905394,0.090201,0.793,2.791175877417837,4112619008,Financial Services
GBDC,0.052306134771141544,0.076464,0.552,1.7270758535635464,4160128512,Financial Services
GBLI,0.029172278705682286,0.070935,0.455,1.1564041166174825,415750464,Financial Services
GBR,-0.11259109392063771,0.065178,0.354,0.34951505310088643,8159769,Real Estate
GBX,0.0052105583579538095,0.13449,1.57,5.772297595841359,1550318848,Industrials
GCBC,0.20484153321018894,0.067743,0.399,0.746743568603238,544176512,Financial Services
GCI,-0.035879662359963316,0.183909,2.437,10.609147740040408,659539520,Communication Services
GCO,-0.11238138316432378,0.180261,2.373,10.157081712925063,285423200,Consumer Cyclical
GCTK,-0.4185418450596855,0.052524,0.132,-4.756821461699578,11011986,Healthcare
GCV,0.010409951298575582,0.096642,0.906,3.219357676589502,70498408,Financial Services
GD,0.11614233755096892,0.08130899999999999,0.637,2.140563001759749,80251469824,Industrials
GDEN,0.14085875207958165,0.17102699999999998,2.211,9.092228478923529,881777344,Consumer Cyclical
GDOT,-0.06795070505173595,0.10085999999999999,0.98,3.4915964684736833,501770304,Financial Services
GDV,0.05424193622685003,0.112659,1.187,4.250867795814426,2042657152,Financial Services
GE,0.027135459679551,0.11556599999999999,1.238,4.441723732371787,175684911104,Industrials
GEF,0.03955778088528272,0.096357,0.901,3.200805589853656,2833207808,Consumer Cyclical
GEG,-0.2366356375436226,0.105192,1.056,3.769092438855669,57056784,Financial Services
GEL,-0.07038400412521972,0.16070999999999996,2.03,8.02397156252042,1718169856,Energy
GEN,0.009539690664394307,0.106446,1.078,3.849466720372381,15415714816,Technology
GENC,0.09574159279958283,0.072588,0.484,1.3419962277716064,271607200,Industrials
GENE,-0.34700892987307375,0.069966,0.438,1.0399816008030982,5171549,Healthcare
GEO,0.004808382822643953,0.08091,0.63,2.108604441255795,1841494144,Industrials
